package_id,item_id,user__id,user__feedback,data__item_id,data__text,annotation__output,annotation__time,reference__output,feedback__output,test_group
990,63406,1994,True,8357,"The Pros... Cheap, clean, quiet The Cons... We were supposed to be in adjoining rooms with the rest of our family for a graduation trip/celebration. They gave our room to someone else even though we had secured it online and were there at the dinner hour..... The pool and hot tub were closed. We were looking forward to using them... ",4 - POSITIVE,0 days 00:00:09.709183000,1 - STRONGLY NEGATIVE,1 - STRONGLY NEGATIVE,high quality feedback
990,64135,742,True,1180,"This hotel is a reasonably good place to stay if you want to visit the Napa Valley. Our room was clean and pleasant, the staff members we encountered were helpful and professional, and the price we paid for our room (during December of 2014) was reasonable. However, potential guests should be aware that, according to information we were given by a staff member, rates may be different during the summer.Thank you for your review. I am glad you enjoyed your stay and the service we provided. Yes the summer rates are higher, but we are still one of the most reasonably price hotels during that time of year. Hope to see you again.",5 - STRONGLY POSITIVE,0 days 00:00:43.077220000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,64135,1944,True,1180,"This hotel is a reasonably good place to stay if you want to visit the Napa Valley. Our room was clean and pleasant, the staff members we encountered were helpful and professional, and the price we paid for our room (during December of 2014) was reasonable. However, potential guests should be aware that, according to information we were given by a staff member, rates may be different during the summer.Thank you for your review. I am glad you enjoyed your stay and the service we provided. Yes the summer rates are higher, but we are still one of the most reasonably price hotels during that time of year. Hope to see you again.",5 - STRONGLY POSITIVE,0 days 00:00:08.456506000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,64135,1953,True,1180,"This hotel is a reasonably good place to stay if you want to visit the Napa Valley. Our room was clean and pleasant, the staff members we encountered were helpful and professional, and the price we paid for our room (during December of 2014) was reasonable. However, potential guests should be aware that, according to information we were given by a staff member, rates may be different during the summer.Thank you for your review. I am glad you enjoyed your stay and the service we provided. Yes the summer rates are higher, but we are still one of the most reasonably price hotels during that time of year. Hope to see you again.",4 - POSITIVE,0 days 00:00:03.539562000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,64135,1994,True,1180,"This hotel is a reasonably good place to stay if you want to visit the Napa Valley. Our room was clean and pleasant, the staff members we encountered were helpful and professional, and the price we paid for our room (during December of 2014) was reasonable. However, potential guests should be aware that, according to information we were given by a staff member, rates may be different during the summer.Thank you for your review. I am glad you enjoyed your stay and the service we provided. Yes the summer rates are higher, but we are still one of the most reasonably price hotels during that time of year. Hope to see you again.",4 - POSITIVE,0 days 00:00:10.327354000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,63581,742,True,4207,"Bad: The check in was not smooth at all. They gave us the wrong room key and number and the directions to the room were very hard to follow, took us 20 minutes and three trips to the front desk to find the room. Good: Pillows are great",3 - NEUTRAL,0 days 00:00:19.696808000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,63581,1944,True,4207,"Bad: The check in was not smooth at all. They gave us the wrong room key and number and the directions to the room were very hard to follow, took us 20 minutes and three trips to the front desk to find the room. Good: Pillows are great",4 - POSITIVE,0 days 00:00:04.634771000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,63581,1953,True,4207,"Bad: The check in was not smooth at all. They gave us the wrong room key and number and the directions to the room were very hard to follow, took us 20 minutes and three trips to the front desk to find the room. Good: Pillows are great",3 - NEUTRAL,0 days 00:00:04.218130000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,63581,1994,True,4207,"Bad: The check in was not smooth at all. They gave us the wrong room key and number and the directions to the room were very hard to follow, took us 20 minutes and three trips to the front desk to find the room. Good: Pillows are great",3 - NEUTRAL,0 days 00:00:09.075015000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,62304,742,True,8545,The first strike was a long wait to check in followed by average accomodations. Normal flickering bathroom lighting with marginal breakfast fare. All choice properties tend to be somewhat the same with the difference being the wifi here didn't work on this trip,3 - NEUTRAL,0 days 00:00:24.273500000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62304,1944,True,8545,The first strike was a long wait to check in followed by average accomodations. Normal flickering bathroom lighting with marginal breakfast fare. All choice properties tend to be somewhat the same with the difference being the wifi here didn't work on this trip,4 - POSITIVE,0 days 00:00:03.459049000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62304,1953,True,8545,The first strike was a long wait to check in followed by average accomodations. Normal flickering bathroom lighting with marginal breakfast fare. All choice properties tend to be somewhat the same with the difference being the wifi here didn't work on this trip,5 - STRONGLY POSITIVE,0 days 00:00:03.864446000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62304,1994,True,8545,The first strike was a long wait to check in followed by average accomodations. Normal flickering bathroom lighting with marginal breakfast fare. All choice properties tend to be somewhat the same with the difference being the wifi here didn't work on this trip,3 - NEUTRAL,0 days 00:00:08.606459000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,61888,742,True,2127,It is close to resturants and stores.Great hotel and activities. They think of everything. Customer service is absolutly great. Room has coffee maker and the coffee they provide is starbucks. we will difinitly be back in our future trip. Thank you!,5 - STRONGLY POSITIVE,0 days 00:00:15.302713000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,61888,1944,True,2127,It is close to resturants and stores.Great hotel and activities. They think of everything. Customer service is absolutly great. Room has coffee maker and the coffee they provide is starbucks. we will difinitly be back in our future trip. Thank you!,2 - NEGATIVE,0 days 00:00:03.191897000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,61888,1953,True,2127,It is close to resturants and stores.Great hotel and activities. They think of everything. Customer service is absolutly great. Room has coffee maker and the coffee they provide is starbucks. we will difinitly be back in our future trip. Thank you!,3 - NEUTRAL,0 days 00:00:04.295633000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,61888,1994,True,2127,It is close to resturants and stores.Great hotel and activities. They think of everything. Customer service is absolutly great. Room has coffee maker and the coffee they provide is starbucks. we will difinitly be back in our future trip. Thank you!,4 - POSITIVE,0 days 00:00:09.225718000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,63810,742,True,4133,"We stayed one night and was disappointed. It's very expensive and we did not even get a room with a balcony or patio. We did get a view of the harbor but could not step outside and enjoy the fresh air. The place was dead, nothing to do there at all. The room was okay. We checked out and went... ",2 - NEGATIVE,0 days 00:00:25.452326000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,63810,1944,True,4133,"We stayed one night and was disappointed. It's very expensive and we did not even get a room with a balcony or patio. We did get a view of the harbor but could not step outside and enjoy the fresh air. The place was dead, nothing to do there at all. The room was okay. We checked out and went... ",4 - POSITIVE,0 days 00:00:04.529883000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,63810,1953,True,4133,"We stayed one night and was disappointed. It's very expensive and we did not even get a room with a balcony or patio. We did get a view of the harbor but could not step outside and enjoy the fresh air. The place was dead, nothing to do there at all. The room was okay. We checked out and went... ",4 - POSITIVE,0 days 00:00:04.113326000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,63810,1994,True,4133,"We stayed one night and was disappointed. It's very expensive and we did not even get a room with a balcony or patio. We did get a view of the harbor but could not step outside and enjoy the fresh air. The place was dead, nothing to do there at all. The room was okay. We checked out and went... ",3 - NEUTRAL,0 days 00:00:17.459963000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,61801,742,True,6853,"The resort is located on the sunny side of the island, with calmer waves. Centrally located to travel to many site-seeing spots on the island. Large and family friendly. One water slide, nice. Large ocean front to sit and relax and is away from the bustle of the pools so peaceful. Most rooms have a decent view of the ocean... ",4 - POSITIVE,0 days 00:00:25.159380000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61801,1944,True,6853,"The resort is located on the sunny side of the island, with calmer waves. Centrally located to travel to many site-seeing spots on the island. Large and family friendly. One water slide, nice. Large ocean front to sit and relax and is away from the bustle of the pools so peaceful. Most rooms have a decent view of the ocean... ",2 - NEGATIVE,0 days 00:00:03.454431000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61801,1953,True,6853,"The resort is located on the sunny side of the island, with calmer waves. Centrally located to travel to many site-seeing spots on the island. Large and family friendly. One water slide, nice. Large ocean front to sit and relax and is away from the bustle of the pools so peaceful. Most rooms have a decent view of the ocean... ",3 - NEUTRAL,0 days 00:00:03.772035000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61801,1994,True,6853,"The resort is located on the sunny side of the island, with calmer waves. Centrally located to travel to many site-seeing spots on the island. Large and family friendly. One water slide, nice. Large ocean front to sit and relax and is away from the bustle of the pools so peaceful. Most rooms have a decent view of the ocean... ",4 - POSITIVE,0 days 00:00:09.062375000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61925,742,True,4852,"Overall our stay was decent. However, I would've rated it higher if the indoor pool was clean and usable. It was GREEN and smelled unkept which was disappointing with 2 children. In addition, the bathroom could've been cleaner. The toilet bowl was cleaned and the shower curtain was moldy. On a positive note, the staff was EXTREMELY friendly and the complimentary breakfast was quite yummy",3 - NEUTRAL,0 days 00:00:26.101532000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,61925,1944,True,4852,"Overall our stay was decent. However, I would've rated it higher if the indoor pool was clean and usable. It was GREEN and smelled unkept which was disappointing with 2 children. In addition, the bathroom could've been cleaner. The toilet bowl was cleaned and the shower curtain was moldy. On a positive note, the staff was EXTREMELY friendly and the complimentary breakfast was quite yummy",4 - POSITIVE,0 days 00:00:04.659466000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,61925,1953,True,4852,"Overall our stay was decent. However, I would've rated it higher if the indoor pool was clean and usable. It was GREEN and smelled unkept which was disappointing with 2 children. In addition, the bathroom could've been cleaner. The toilet bowl was cleaned and the shower curtain was moldy. On a positive note, the staff was EXTREMELY friendly and the complimentary breakfast was quite yummy",1 - STRONGLY NEGATIVE,0 days 00:00:03.455283000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,61925,1994,True,4852,"Overall our stay was decent. However, I would've rated it higher if the indoor pool was clean and usable. It was GREEN and smelled unkept which was disappointing with 2 children. In addition, the bathroom could've been cleaner. The toilet bowl was cleaned and the shower curtain was moldy. On a positive note, the staff was EXTREMELY friendly and the complimentary breakfast was quite yummy",5 - STRONGLY POSITIVE,0 days 00:01:57.842042000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,63377,742,True,8912,"We came to this hotel to relax and sit in the hot tub. We get there and find out they had taken out the hot tub. The young kids ran up down the hall all night long and nothing was done about it. You can't tell me that in a small hotel like this one, the front desk didn't... ",3 - NEUTRAL,0 days 00:00:17.669304000,1 - STRONGLY NEGATIVE,1 - STRONGLY NEGATIVE,high quality feedback
990,63377,1944,True,8912,"We came to this hotel to relax and sit in the hot tub. We get there and find out they had taken out the hot tub. The young kids ran up down the hall all night long and nothing was done about it. You can't tell me that in a small hotel like this one, the front desk didn't... ",4 - POSITIVE,0 days 00:00:05.305340000,1 - STRONGLY NEGATIVE,1 - STRONGLY NEGATIVE,high quality feedback
990,63377,1953,True,8912,"We came to this hotel to relax and sit in the hot tub. We get there and find out they had taken out the hot tub. The young kids ran up down the hall all night long and nothing was done about it. You can't tell me that in a small hotel like this one, the front desk didn't... ",2 - NEGATIVE,0 days 00:00:03.807292000,1 - STRONGLY NEGATIVE,1 - STRONGLY NEGATIVE,high quality feedback
990,63377,1994,True,8912,"We came to this hotel to relax and sit in the hot tub. We get there and find out they had taken out the hot tub. The young kids ran up down the hall all night long and nothing was done about it. You can't tell me that in a small hotel like this one, the front desk didn't... ",2 - NEGATIVE,0 days 00:00:08.095378000,1 - STRONGLY NEGATIVE,1 - STRONGLY NEGATIVE,high quality feedback
990,62629,742,True,2830,It's pretty obvious the owner is letting this place run down while he collects exorbitant rates (weekends) for a room. My room was clean and very spacious. It also showed signs of lone term neglect. The included breakfast has to be the worst I have encountered - if all you want is a glass of orange juice they can handle... ,3 - NEUTRAL,0 days 00:00:27.767971000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62629,1944,True,2830,It's pretty obvious the owner is letting this place run down while he collects exorbitant rates (weekends) for a room. My room was clean and very spacious. It also showed signs of lone term neglect. The included breakfast has to be the worst I have encountered - if all you want is a glass of orange juice they can handle... ,3 - NEUTRAL,0 days 00:00:03.292371000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62629,1953,True,2830,It's pretty obvious the owner is letting this place run down while he collects exorbitant rates (weekends) for a room. My room was clean and very spacious. It also showed signs of lone term neglect. The included breakfast has to be the worst I have encountered - if all you want is a glass of orange juice they can handle... ,5 - STRONGLY POSITIVE,0 days 00:00:04.385579000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62629,1994,True,2830,It's pretty obvious the owner is letting this place run down while he collects exorbitant rates (weekends) for a room. My room was clean and very spacious. It also showed signs of lone term neglect. The included breakfast has to be the worst I have encountered - if all you want is a glass of orange juice they can handle... ,3 - NEUTRAL,0 days 00:00:11.098496000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62711,742,True,8061,Room and hotel was better than expected and employees could have not been more friendly!!!,4 - POSITIVE,0 days 00:00:12.883644000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,62711,1944,True,8061,Room and hotel was better than expected and employees could have not been more friendly!!!,4 - POSITIVE,0 days 00:00:07.055681000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,62711,1953,True,8061,Room and hotel was better than expected and employees could have not been more friendly!!!,3 - NEUTRAL,0 days 00:00:03.962766000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,62711,1994,True,8061,Room and hotel was better than expected and employees could have not been more friendly!!!,3 - NEUTRAL,0 days 00:00:09.316608000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,63501,742,True,5088,Stayed on 6th floor and all was quiet. Evidence of remodeling was on many floors and in the stairwells. Employees were pleasant and helpful if and when you needed them.,3 - NEUTRAL,0 days 00:00:14.343290000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,63501,1944,True,5088,Stayed on 6th floor and all was quiet. Evidence of remodeling was on many floors and in the stairwells. Employees were pleasant and helpful if and when you needed them.,3 - NEUTRAL,0 days 00:00:05.737827000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,63501,1953,True,5088,Stayed on 6th floor and all was quiet. Evidence of remodeling was on many floors and in the stairwells. Employees were pleasant and helpful if and when you needed them.,2 - NEGATIVE,0 days 00:00:04.171356000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,63501,1994,True,5088,Stayed on 6th floor and all was quiet. Evidence of remodeling was on many floors and in the stairwells. Employees were pleasant and helpful if and when you needed them.,4 - POSITIVE,0 days 00:00:09.827865000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62254,742,True,2368,Carpet so dirty that upon entering shower the foot prints would not rinse off the tub. Laundry room directly below room would shake entire room when maids were doing laundry.,2 - NEGATIVE,0 days 00:00:16.096874000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62254,1944,True,2368,Carpet so dirty that upon entering shower the foot prints would not rinse off the tub. Laundry room directly below room would shake entire room when maids were doing laundry.,4 - POSITIVE,0 days 00:00:07.987245000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62254,1953,True,2368,Carpet so dirty that upon entering shower the foot prints would not rinse off the tub. Laundry room directly below room would shake entire room when maids were doing laundry.,4 - POSITIVE,0 days 00:00:03.812159000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62254,1994,True,2368,Carpet so dirty that upon entering shower the foot prints would not rinse off the tub. Laundry room directly below room would shake entire room when maids were doing laundry.,3 - NEUTRAL,0 days 00:00:09.012642000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62736,742,True,7676,"We stayed for 3 nights in October 2015. Good location near to subway station convenient restaurants with in short walk.Eeverywhere clean, comfortable large rooms, updated to modern day requirements of large FlatScreen TV's and fridges, although no coffee or tea making facilities in the room. The bathrooms are the original 1950/60's which I loved. Excellent value for money. Staff... ",4 - POSITIVE,0 days 00:00:32.750212000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,62736,1944,True,7676,"We stayed for 3 nights in October 2015. Good location near to subway station convenient restaurants with in short walk.Eeverywhere clean, comfortable large rooms, updated to modern day requirements of large FlatScreen TV's and fridges, although no coffee or tea making facilities in the room. The bathrooms are the original 1950/60's which I loved. Excellent value for money. Staff... ",4 - POSITIVE,0 days 00:00:06.705674000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,62736,1953,True,7676,"We stayed for 3 nights in October 2015. Good location near to subway station convenient restaurants with in short walk.Eeverywhere clean, comfortable large rooms, updated to modern day requirements of large FlatScreen TV's and fridges, although no coffee or tea making facilities in the room. The bathrooms are the original 1950/60's which I loved. Excellent value for money. Staff... ",3 - NEUTRAL,0 days 00:00:04.699031000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,62736,1994,True,7676,"We stayed for 3 nights in October 2015. Good location near to subway station convenient restaurants with in short walk.Eeverywhere clean, comfortable large rooms, updated to modern day requirements of large FlatScreen TV's and fridges, although no coffee or tea making facilities in the room. The bathrooms are the original 1950/60's which I loved. Excellent value for money. Staff... ",5 - STRONGLY POSITIVE,0 days 00:00:09.989672000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,62257,742,True,4621,Efficient front desk staff. Clean rooms. Nice floorplan. Convenient to interstate and surrounding community. Lots of restaurants and stores in the vicinity.,5 - STRONGLY POSITIVE,0 days 00:00:11.140610000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62257,1944,True,4621,Efficient front desk staff. Clean rooms. Nice floorplan. Convenient to interstate and surrounding community. Lots of restaurants and stores in the vicinity.,4 - POSITIVE,0 days 00:00:07.047057000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62257,1953,True,4621,Efficient front desk staff. Clean rooms. Nice floorplan. Convenient to interstate and surrounding community. Lots of restaurants and stores in the vicinity.,4 - POSITIVE,0 days 00:00:04.187996000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62257,1994,True,4621,Efficient front desk staff. Clean rooms. Nice floorplan. Convenient to interstate and surrounding community. Lots of restaurants and stores in the vicinity.,5 - STRONGLY POSITIVE,0 days 00:00:10.048029000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,61850,742,True,8851,"The only problem we had with this hotel was the rude manager, but I am addressing that with their corporate offices.",3 - NEUTRAL,0 days 00:00:15.895497000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61850,1944,True,8851,"The only problem we had with this hotel was the rude manager, but I am addressing that with their corporate offices.",4 - POSITIVE,0 days 00:00:44.630556000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61850,1953,True,8851,"The only problem we had with this hotel was the rude manager, but I am addressing that with their corporate offices.",3 - NEUTRAL,0 days 00:00:08.943828000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61850,1994,True,8851,"The only problem we had with this hotel was the rude manager, but I am addressing that with their corporate offices.",3 - NEUTRAL,0 days 00:00:08.951320000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,64039,742,True,5091,Hotel room was dirty after sleeping on pillow case observed a blood stain. Shower was awful.,2 - NEGATIVE,0 days 00:00:10.885889000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,64039,1944,True,5091,Hotel room was dirty after sleeping on pillow case observed a blood stain. Shower was awful.,4 - POSITIVE,0 days 00:00:05.002619000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,64039,1953,True,5091,Hotel room was dirty after sleeping on pillow case observed a blood stain. Shower was awful.,5 - STRONGLY POSITIVE,0 days 00:00:03.868808000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,64039,1994,True,5091,Hotel room was dirty after sleeping on pillow case observed a blood stain. Shower was awful.,1 - STRONGLY NEGATIVE,0 days 00:00:09.600613000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62305,742,True,8023,The room was clean and quiet Carol at the desk was wonderful she was informative quick check-in friendly the pool was great breakfast was really good,4 - POSITIVE,0 days 00:00:15.480845000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,62305,1944,True,8023,The room was clean and quiet Carol at the desk was wonderful she was informative quick check-in friendly the pool was great breakfast was really good,3 - NEUTRAL,0 days 00:00:04.618110000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,62305,1953,True,8023,The room was clean and quiet Carol at the desk was wonderful she was informative quick check-in friendly the pool was great breakfast was really good,4 - POSITIVE,0 days 00:00:04.104531000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,62305,1994,True,8023,The room was clean and quiet Carol at the desk was wonderful she was informative quick check-in friendly the pool was great breakfast was really good,5 - STRONGLY POSITIVE,0 days 00:00:09.164424000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
990,61799,742,True,3881,"We live in Missouri, stopped here after dropping off a pedal tractor in Garden City, Kansas. We were headed to North Platte, NE. Took the Coors Light Brewery tour in town and saw this beautiful hotel overlooking the city. Couldn't resist the view. Bar had nice happy hour specials, supper was great, and breakfast was exquisite. We would definitely stay... ",3 - NEUTRAL,0 days 00:00:22.561356000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61799,1944,True,3881,"We live in Missouri, stopped here after dropping off a pedal tractor in Garden City, Kansas. We were headed to North Platte, NE. Took the Coors Light Brewery tour in town and saw this beautiful hotel overlooking the city. Couldn't resist the view. Bar had nice happy hour specials, supper was great, and breakfast was exquisite. We would definitely stay... ",4 - POSITIVE,0 days 00:00:04.528385000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61799,1953,True,3881,"We live in Missouri, stopped here after dropping off a pedal tractor in Garden City, Kansas. We were headed to North Platte, NE. Took the Coors Light Brewery tour in town and saw this beautiful hotel overlooking the city. Couldn't resist the view. Bar had nice happy hour specials, supper was great, and breakfast was exquisite. We would definitely stay... ",2 - NEGATIVE,0 days 00:00:03.374103000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,61799,1994,True,3881,"We live in Missouri, stopped here after dropping off a pedal tractor in Garden City, Kansas. We were headed to North Platte, NE. Took the Coors Light Brewery tour in town and saw this beautiful hotel overlooking the city. Couldn't resist the view. Bar had nice happy hour specials, supper was great, and breakfast was exquisite. We would definitely stay... ",4 - POSITIVE,0 days 00:00:10.327218000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,63370,742,True,6760,The staff were attentive and welcoming. The river view lovely. The room was not comfortable. The bed needed replacement as did the linens. The space was taken up with long shelves w pillows. Seating would be better .,3 - NEUTRAL,0 days 00:00:27.522797000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,63370,1944,True,6760,The staff were attentive and welcoming. The river view lovely. The room was not comfortable. The bed needed replacement as did the linens. The space was taken up with long shelves w pillows. Seating would be better .,4 - POSITIVE,0 days 00:00:05.091062000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,63370,1953,True,6760,The staff were attentive and welcoming. The river view lovely. The room was not comfortable. The bed needed replacement as did the linens. The space was taken up with long shelves w pillows. Seating would be better .,3 - NEUTRAL,0 days 00:00:04.320400000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,63370,1994,True,6760,The staff were attentive and welcoming. The river view lovely. The room was not comfortable. The bed needed replacement as did the linens. The space was taken up with long shelves w pillows. Seating would be better .,3 - NEUTRAL,0 days 00:00:50.132566000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62140,742,True,4008,"When the people in the room above walk around, the floorboards squeak. The electrical outlet next to the sink needs adjusting: you push your plug into the socket and the plug slips out. Another review mentioned that there was hot coffee and tea at the check in area at the Hyatt...well, not any longer. The spa at the Hyatt is... ",3 - NEUTRAL,0 days 00:00:19.811160000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62140,1944,True,4008,"When the people in the room above walk around, the floorboards squeak. The electrical outlet next to the sink needs adjusting: you push your plug into the socket and the plug slips out. Another review mentioned that there was hot coffee and tea at the check in area at the Hyatt...well, not any longer. The spa at the Hyatt is... ",4 - POSITIVE,0 days 00:00:05.657273000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62140,1953,True,4008,"When the people in the room above walk around, the floorboards squeak. The electrical outlet next to the sink needs adjusting: you push your plug into the socket and the plug slips out. Another review mentioned that there was hot coffee and tea at the check in area at the Hyatt...well, not any longer. The spa at the Hyatt is... ",4 - POSITIVE,0 days 00:00:03.950836000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62140,1994,True,4008,"When the people in the room above walk around, the floorboards squeak. The electrical outlet next to the sink needs adjusting: you push your plug into the socket and the plug slips out. Another review mentioned that there was hot coffee and tea at the check in area at the Hyatt...well, not any longer. The spa at the Hyatt is... ",3 - NEUTRAL,0 days 00:00:13.741060000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
990,62132,742,True,3636,"Bad: There were a lot of little costs we weren't expecting - parking being a big one. Good: Location, size of room, indoor pool",3 - NEUTRAL,0 days 00:00:17.356540000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,62132,1944,True,3636,"Bad: There were a lot of little costs we weren't expecting - parking being a big one. Good: Location, size of room, indoor pool",2 - NEGATIVE,0 days 00:00:03.580636000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,62132,1953,True,3636,"Bad: There were a lot of little costs we weren't expecting - parking being a big one. Good: Location, size of room, indoor pool",5 - STRONGLY POSITIVE,0 days 00:00:03.868782000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,62132,1994,True,3636,"Bad: There were a lot of little costs we weren't expecting - parking being a big one. Good: Location, size of room, indoor pool",3 - NEUTRAL,0 days 00:00:14.866909000,4 - POSITIVE,4 - POSITIVE,high quality feedback
990,62352,742,True,8387,"3 stars is a bit over what I would call this hotel. The rooms are old and the walls are thin. Hopefully you can find a silent corner of the hotel because if you neighbors or anyone outside is talking in a regular voice, it sounds like they're in the room. Parking and location is convenient. Nice waterway next door to walk around. With the availability in the area, I would look at other options",4 - POSITIVE,0 days 00:00:37.009141000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62352,1944,True,8387,"3 stars is a bit over what I would call this hotel. The rooms are old and the walls are thin. Hopefully you can find a silent corner of the hotel because if you neighbors or anyone outside is talking in a regular voice, it sounds like they're in the room. Parking and location is convenient. Nice waterway next door to walk around. With the availability in the area, I would look at other options",2 - NEGATIVE,0 days 00:00:03.752406000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62352,1953,True,8387,"3 stars is a bit over what I would call this hotel. The rooms are old and the walls are thin. Hopefully you can find a silent corner of the hotel because if you neighbors or anyone outside is talking in a regular voice, it sounds like they're in the room. Parking and location is convenient. Nice waterway next door to walk around. With the availability in the area, I would look at other options",2 - NEGATIVE,0 days 00:00:07.387579000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62352,1994,True,8387,"3 stars is a bit over what I would call this hotel. The rooms are old and the walls are thin. Hopefully you can find a silent corner of the hotel because if you neighbors or anyone outside is talking in a regular voice, it sounds like they're in the room. Parking and location is convenient. Nice waterway next door to walk around. With the availability in the area, I would look at other options",3 - NEUTRAL,0 days 00:00:11.822535000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
990,62952,742,True,1995,I booked a non smoking and at check in we were told that if there is any smoking in the room it is a $200 charge. As soon as we walked into the room you could smell the smoke from someone prior. I alerted the front desk and was offered to have someone spray the room. what good does that do.,3 - NEUTRAL,0 days 00:00:24.214364000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
