package_id,item_id,user__id,user__feedback,data__item_id,data__sentence1,data__sentence2,annotation__output,annotation__time,reference__output,feedback__output,test_group
298,49681,680,False,1313,"And by""the peg,""in the <token>argot</token>, is meant the place where a free meal may be obtained.",She taught me the <token>lingo</token> and one or two other things ; but what happened?,Yes,0 days 00:00:08.449461000,Yes,,high quality feedback
298,49681,698,True,1313,"And by""the peg,""in the <token>argot</token>, is meant the place where a free meal may be obtained.",She taught me the <token>lingo</token> and one or two other things ; but what happened?,No,0 days 00:00:09.932909000,Yes,Yes,high quality feedback
298,49616,634,False,2152,"It was evident, however, that this <token>predilection</token> was connected with no suggestion nor reminiscence of Sophy herself.",No people can long consume a <token>commodity</token> for which they are not well able to pay.,Yes,0 days 00:00:03.079912000,No,,high quality feedback
298,49616,636,True,2152,"It was evident, however, that this <token>predilection</token> was connected with no suggestion nor reminiscence of Sophy herself.",No people can long consume a <token>commodity</token> for which they are not well able to pay.,No,0 days 00:00:09.075559000,No,No,high quality feedback
298,49616,662,True,2152,"It was evident, however, that this <token>predilection</token> was connected with no suggestion nor reminiscence of Sophy herself.",No people can long consume a <token>commodity</token> for which they are not well able to pay.,Yes,0 days 00:00:06.002230000,No,No,high quality feedback
298,49616,670,False,2152,"It was evident, however, that this <token>predilection</token> was connected with no suggestion nor reminiscence of Sophy herself.",No people can long consume a <token>commodity</token> for which they are not well able to pay.,No,0 days 00:00:05.964508000,No,,high quality feedback
298,49616,680,False,2152,"It was evident, however, that this <token>predilection</token> was connected with no suggestion nor reminiscence of Sophy herself.",No people can long consume a <token>commodity</token> for which they are not well able to pay.,No,0 days 00:00:07.360326000,No,,high quality feedback
298,49616,698,True,2152,"It was evident, however, that this <token>predilection</token> was connected with no suggestion nor reminiscence of Sophy herself.",No people can long consume a <token>commodity</token> for which they are not well able to pay.,No,0 days 00:00:10.203049000,No,No,high quality feedback
298,48762,634,False,3107,But there is endless <token>discrepancy</token> round him ; so many claims and clamours ; a mere confusion of tongues.,"In the first place, the air of this town is not favourable for <token>recoveries</token>.",Yes,0 days 00:00:02.802441000,No,,high quality feedback
298,48762,636,True,3107,But there is endless <token>discrepancy</token> round him ; so many claims and clamours ; a mere confusion of tongues.,"In the first place, the air of this town is not favourable for <token>recoveries</token>.",No,0 days 00:00:09.020493000,No,No,high quality feedback
298,48762,662,True,3107,But there is endless <token>discrepancy</token> round him ; so many claims and clamours ; a mere confusion of tongues.,"In the first place, the air of this town is not favourable for <token>recoveries</token>.",Yes,0 days 00:00:06.565733000,No,No,high quality feedback
298,48762,670,False,3107,But there is endless <token>discrepancy</token> round him ; so many claims and clamours ; a mere confusion of tongues.,"In the first place, the air of this town is not favourable for <token>recoveries</token>.",No,0 days 00:00:10.321365000,No,,high quality feedback
298,48762,680,False,3107,But there is endless <token>discrepancy</token> round him ; so many claims and clamours ; a mere confusion of tongues.,"In the first place, the air of this town is not favourable for <token>recoveries</token>.",Yes,0 days 00:00:08.194143000,No,,high quality feedback
298,48762,698,True,3107,But there is endless <token>discrepancy</token> round him ; so many claims and clamours ; a mere confusion of tongues.,"In the first place, the air of this town is not favourable for <token>recoveries</token>.",No,0 days 00:00:07.537367000,No,No,high quality feedback
298,49978,634,False,2997,"Whichever of them was forced by circumstances to be the <token>protagonist</token> in the enterprise, the thing must be done.","What a progress, since the first <token>salient</token> point of the Breton Committee !",No,0 days 00:00:02.980711000,No,,high quality feedback
298,49978,636,True,2997,"Whichever of them was forced by circumstances to be the <token>protagonist</token> in the enterprise, the thing must be done.","What a progress, since the first <token>salient</token> point of the Breton Committee !",No,0 days 00:00:09.012286000,No,No,high quality feedback
298,49978,662,True,2997,"Whichever of them was forced by circumstances to be the <token>protagonist</token> in the enterprise, the thing must be done.","What a progress, since the first <token>salient</token> point of the Breton Committee !",No,0 days 00:00:03.397368000,No,No,high quality feedback
298,49978,670,False,2997,"Whichever of them was forced by circumstances to be the <token>protagonist</token> in the enterprise, the thing must be done.","What a progress, since the first <token>salient</token> point of the Breton Committee !",Yes,0 days 00:00:18.164014000,No,,high quality feedback
298,49978,680,False,2997,"Whichever of them was forced by circumstances to be the <token>protagonist</token> in the enterprise, the thing must be done.","What a progress, since the first <token>salient</token> point of the Breton Committee !",Yes,0 days 00:00:07.449841000,No,,high quality feedback
298,49978,698,True,2997,"Whichever of them was forced by circumstances to be the <token>protagonist</token> in the enterprise, the thing must be done.","What a progress, since the first <token>salient</token> point of the Breton Committee !",No,0 days 00:00:09.882623000,No,No,high quality feedback
298,49435,634,False,144,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No great external calamity has visited the nation ; no pestilence or <token>famine</token>.,Yes,0 days 00:00:02.978356000,Yes,,high quality feedback
298,49435,636,True,144,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No great external calamity has visited the nation ; no pestilence or <token>famine</token>.,No,0 days 00:00:09.734402000,Yes,Yes,high quality feedback
298,49435,662,True,144,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No great external calamity has visited the nation ; no pestilence or <token>famine</token>.,Yes,0 days 00:00:04.259233000,Yes,Yes,high quality feedback
298,49435,670,False,144,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No great external calamity has visited the nation ; no pestilence or <token>famine</token>.,No,0 days 00:00:10.677695000,Yes,,high quality feedback
298,49435,680,False,144,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No great external calamity has visited the nation ; no pestilence or <token>famine</token>.,No,0 days 00:00:07.223609000,Yes,,high quality feedback
298,49435,698,True,144,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No great external calamity has visited the nation ; no pestilence or <token>famine</token>.,No,0 days 00:00:04.087814000,Yes,Yes,high quality feedback
298,48503,634,False,2295,"And in this way, doubtless, his knowledge grew and his <token>glib</token>, random criticism took a wider range.","As an arrowy serpent, pursuing the form Of an elephant, <token>bursts</token> through the brakes of the waste.",Yes,0 days 00:00:02.873120000,No,,high quality feedback
298,48503,636,True,2295,"And in this way, doubtless, his knowledge grew and his <token>glib</token>, random criticism took a wider range.","As an arrowy serpent, pursuing the form Of an elephant, <token>bursts</token> through the brakes of the waste.",No,0 days 00:00:06.981695000,No,No,high quality feedback
298,48503,662,True,2295,"And in this way, doubtless, his knowledge grew and his <token>glib</token>, random criticism took a wider range.","As an arrowy serpent, pursuing the form Of an elephant, <token>bursts</token> through the brakes of the waste.",Yes,0 days 00:00:04.205751000,No,No,high quality feedback
298,48503,670,False,2295,"And in this way, doubtless, his knowledge grew and his <token>glib</token>, random criticism took a wider range.","As an arrowy serpent, pursuing the form Of an elephant, <token>bursts</token> through the brakes of the waste.",Yes,0 days 00:00:10.082880000,No,,high quality feedback
298,48503,680,False,2295,"And in this way, doubtless, his knowledge grew and his <token>glib</token>, random criticism took a wider range.","As an arrowy serpent, pursuing the form Of an elephant, <token>bursts</token> through the brakes of the waste.",Yes,0 days 00:00:07.356932000,No,,high quality feedback
298,48503,698,True,2295,"And in this way, doubtless, his knowledge grew and his <token>glib</token>, random criticism took a wider range.","As an arrowy serpent, pursuing the form Of an elephant, <token>bursts</token> through the brakes of the waste.",No,0 days 00:00:03.188273000,No,No,high quality feedback
298,49103,634,False,388,On the subject of terrestrial radiation the <token>paucity</token> of the observations precludes my dwelling.,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No,0 days 00:00:03.071269000,Yes,,high quality feedback
298,49103,636,True,388,On the subject of terrestrial radiation the <token>paucity</token> of the observations precludes my dwelling.,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No,0 days 00:00:13.335905000,Yes,Yes,high quality feedback
298,49103,662,True,388,On the subject of terrestrial radiation the <token>paucity</token> of the observations precludes my dwelling.,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",Yes,0 days 00:00:03.469078000,Yes,Yes,high quality feedback
298,49103,670,False,388,On the subject of terrestrial radiation the <token>paucity</token> of the observations precludes my dwelling.,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",Yes,0 days 00:00:10.106596000,Yes,,high quality feedback
298,49103,680,False,388,On the subject of terrestrial radiation the <token>paucity</token> of the observations precludes my dwelling.,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No,0 days 00:00:09.426857000,Yes,,high quality feedback
298,49103,698,True,388,On the subject of terrestrial radiation the <token>paucity</token> of the observations precludes my dwelling.,"Caused by a <token>dearth</token> of scandal, should the vapours Distress our fair ones--let them read the papers ;",No,0 days 00:00:03.752532000,Yes,Yes,high quality feedback
298,48307,634,False,2767,"I was but comparing you to one of whom the <token>saga</token> says her eyes were like the shine of sun upon icebergs.""","""As the law now stands, Littlepage owns'em ; but if we alter the law enough, he <token>wu</token> not.",Yes,0 days 00:00:03.730109000,No,,high quality feedback
298,48307,636,True,2767,"I was but comparing you to one of whom the <token>saga</token> says her eyes were like the shine of sun upon icebergs.""","""As the law now stands, Littlepage owns'em ; but if we alter the law enough, he <token>wu</token> not.",No,0 days 00:00:06.720699000,No,No,high quality feedback
298,48307,662,True,2767,"I was but comparing you to one of whom the <token>saga</token> says her eyes were like the shine of sun upon icebergs.""","""As the law now stands, Littlepage owns'em ; but if we alter the law enough, he <token>wu</token> not.",Yes,0 days 00:00:05.506896000,No,No,high quality feedback
298,48307,670,False,2767,"I was but comparing you to one of whom the <token>saga</token> says her eyes were like the shine of sun upon icebergs.""","""As the law now stands, Littlepage owns'em ; but if we alter the law enough, he <token>wu</token> not.",No,0 days 00:00:10.735823000,No,,high quality feedback
298,48307,680,False,2767,"I was but comparing you to one of whom the <token>saga</token> says her eyes were like the shine of sun upon icebergs.""","""As the law now stands, Littlepage owns'em ; but if we alter the law enough, he <token>wu</token> not.",No,0 days 00:00:07.019179000,No,,high quality feedback
298,48307,698,True,2767,"I was but comparing you to one of whom the <token>saga</token> says her eyes were like the shine of sun upon icebergs.""","""As the law now stands, Littlepage owns'em ; but if we alter the law enough, he <token>wu</token> not.",Yes,0 days 00:00:03.405874000,No,No,high quality feedback
298,48782,634,False,3063,At the utmost it is an interesting theory like the theory that there is a fourth <token>dimension</token>.,"Then, the other girls, too, were charming, with <token>frank</token> wholesomeness and freedom.",Yes,0 days 00:00:03.819626000,No,,high quality feedback
298,48782,636,True,3063,At the utmost it is an interesting theory like the theory that there is a fourth <token>dimension</token>.,"Then, the other girls, too, were charming, with <token>frank</token> wholesomeness and freedom.",Yes,0 days 00:00:06.794422000,No,No,high quality feedback
298,48782,662,True,3063,At the utmost it is an interesting theory like the theory that there is a fourth <token>dimension</token>.,"Then, the other girls, too, were charming, with <token>frank</token> wholesomeness and freedom.",Yes,0 days 00:00:04.291363000,No,No,high quality feedback
298,48782,670,False,3063,At the utmost it is an interesting theory like the theory that there is a fourth <token>dimension</token>.,"Then, the other girls, too, were charming, with <token>frank</token> wholesomeness and freedom.",No,0 days 00:00:07.582841000,No,,high quality feedback
298,48782,680,False,3063,At the utmost it is an interesting theory like the theory that there is a fourth <token>dimension</token>.,"Then, the other girls, too, were charming, with <token>frank</token> wholesomeness and freedom.",Yes,0 days 00:00:12.169134000,No,,high quality feedback
298,48782,698,True,3063,At the utmost it is an interesting theory like the theory that there is a fourth <token>dimension</token>.,"Then, the other girls, too, were charming, with <token>frank</token> wholesomeness and freedom.",Yes,0 days 00:00:03.384500000,No,No,high quality feedback
298,49604,634,False,936,"I've been told by them as have seen him since, that he's got a <token>nasty</token> scar on his temple an'cheek.","I could not lunch--I was much too excited, and the tea on the train was <token>filthy</token>.",No,0 days 00:00:03.013375000,Yes,,high quality feedback
298,49604,636,True,936,"I've been told by them as have seen him since, that he's got a <token>nasty</token> scar on his temple an'cheek.","I could not lunch--I was much too excited, and the tea on the train was <token>filthy</token>.",Yes,0 days 00:00:06.710229000,Yes,Yes,high quality feedback
298,49604,662,True,936,"I've been told by them as have seen him since, that he's got a <token>nasty</token> scar on his temple an'cheek.","I could not lunch--I was much too excited, and the tea on the train was <token>filthy</token>.",Yes,0 days 00:00:04.861221000,Yes,Yes,high quality feedback
298,49604,670,False,936,"I've been told by them as have seen him since, that he's got a <token>nasty</token> scar on his temple an'cheek.","I could not lunch--I was much too excited, and the tea on the train was <token>filthy</token>.",Yes,0 days 00:00:18.722816000,Yes,,high quality feedback
298,49604,680,False,936,"I've been told by them as have seen him since, that he's got a <token>nasty</token> scar on his temple an'cheek.","I could not lunch--I was much too excited, and the tea on the train was <token>filthy</token>.",No,0 days 00:00:07.369180000,Yes,,high quality feedback
298,49604,698,True,936,"I've been told by them as have seen him since, that he's got a <token>nasty</token> scar on his temple an'cheek.","I could not lunch--I was much too excited, and the tea on the train was <token>filthy</token>.",No,0 days 00:00:02.940424000,Yes,Yes,high quality feedback
298,50034,634,False,2230,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"In Lecture I we <token>criticized</token> the analysis of a presentation into act, content and object.",Yes,0 days 00:00:02.667599000,No,,high quality feedback
298,50034,636,True,2230,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"In Lecture I we <token>criticized</token> the analysis of a presentation into act, content and object.",Yes,0 days 00:00:05.649409000,No,No,high quality feedback
298,50034,662,True,2230,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"In Lecture I we <token>criticized</token> the analysis of a presentation into act, content and object.",Yes,0 days 00:00:05.748756000,No,No,high quality feedback
298,50034,670,False,2230,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"In Lecture I we <token>criticized</token> the analysis of a presentation into act, content and object.",Yes,0 days 00:00:08.377489000,No,,high quality feedback
298,50034,680,False,2230,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"In Lecture I we <token>criticized</token> the analysis of a presentation into act, content and object.",Yes,0 days 00:00:13.316708000,No,,high quality feedback
298,50034,698,True,2230,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"In Lecture I we <token>criticized</token> the analysis of a presentation into act, content and object.",No,0 days 00:00:03.017638000,No,No,high quality feedback
298,49626,634,False,554,"Whatever her husband might have come at last to be to her, she meant to wear the <token>yoke</token> so as not to be pitied.","A popular <token>distich</token> says,""Verily there is healing to the eye that looks Unto Ohod and the two Harrahs near.""",Yes,0 days 00:00:02.828574000,Yes,,high quality feedback
298,49626,636,True,554,"Whatever her husband might have come at last to be to her, she meant to wear the <token>yoke</token> so as not to be pitied.","A popular <token>distich</token> says,""Verily there is healing to the eye that looks Unto Ohod and the two Harrahs near.""",No,0 days 00:00:06.151405000,Yes,Yes,high quality feedback
298,49626,662,True,554,"Whatever her husband might have come at last to be to her, she meant to wear the <token>yoke</token> so as not to be pitied.","A popular <token>distich</token> says,""Verily there is healing to the eye that looks Unto Ohod and the two Harrahs near.""",Yes,0 days 00:00:05.538810000,Yes,Yes,high quality feedback
298,49626,670,False,554,"Whatever her husband might have come at last to be to her, she meant to wear the <token>yoke</token> so as not to be pitied.","A popular <token>distich</token> says,""Verily there is healing to the eye that looks Unto Ohod and the two Harrahs near.""",No,0 days 00:00:04.583102000,Yes,,high quality feedback
298,49626,680,False,554,"Whatever her husband might have come at last to be to her, she meant to wear the <token>yoke</token> so as not to be pitied.","A popular <token>distich</token> says,""Verily there is healing to the eye that looks Unto Ohod and the two Harrahs near.""",Yes,0 days 00:00:11.071299000,Yes,,high quality feedback
298,49626,698,True,554,"Whatever her husband might have come at last to be to her, she meant to wear the <token>yoke</token> so as not to be pitied.","A popular <token>distich</token> says,""Verily there is healing to the eye that looks Unto Ohod and the two Harrahs near.""",Yes,0 days 00:00:05.822647000,Yes,Yes,high quality feedback
298,48173,634,False,236,"Would they not, oh ! would they not, rather admire, <token>extol</token> it !","Do they pretend to <token>exalt</token> the mind of man, by proving him no better than a beast?",No,0 days 00:00:03.099038000,Yes,,high quality feedback
298,48173,636,True,236,"Would they not, oh ! would they not, rather admire, <token>extol</token> it !","Do they pretend to <token>exalt</token> the mind of man, by proving him no better than a beast?",No,0 days 00:00:08.334518000,Yes,Yes,high quality feedback
298,48173,662,True,236,"Would they not, oh ! would they not, rather admire, <token>extol</token> it !","Do they pretend to <token>exalt</token> the mind of man, by proving him no better than a beast?",Yes,0 days 00:00:04.891066000,Yes,Yes,high quality feedback
298,48173,670,False,236,"Would they not, oh ! would they not, rather admire, <token>extol</token> it !","Do they pretend to <token>exalt</token> the mind of man, by proving him no better than a beast?",Yes,0 days 00:01:10.980469000,Yes,,high quality feedback
298,48173,680,False,236,"Would they not, oh ! would they not, rather admire, <token>extol</token> it !","Do they pretend to <token>exalt</token> the mind of man, by proving him no better than a beast?",Yes,0 days 00:00:08.588393000,Yes,,high quality feedback
298,48173,698,True,236,"Would they not, oh ! would they not, rather admire, <token>extol</token> it !","Do they pretend to <token>exalt</token> the mind of man, by proving him no better than a beast?",Yes,0 days 00:00:03.337706000,Yes,Yes,high quality feedback
298,48646,634,False,249,"""That's tin <token>foil</token>, that's only to wrap it up ; you peel that off, Bill, and you will find the toffee inside.",In the early morning the <token>transparency</token> of the atmosphere renders this view one of astonishing grandeur.,Yes,0 days 00:00:03.114341000,Yes,,high quality feedback
298,48646,636,True,249,"""That's tin <token>foil</token>, that's only to wrap it up ; you peel that off, Bill, and you will find the toffee inside.",In the early morning the <token>transparency</token> of the atmosphere renders this view one of astonishing grandeur.,No,0 days 00:00:11.255764000,Yes,Yes,high quality feedback
298,48646,662,True,249,"""That's tin <token>foil</token>, that's only to wrap it up ; you peel that off, Bill, and you will find the toffee inside.",In the early morning the <token>transparency</token> of the atmosphere renders this view one of astonishing grandeur.,Yes,0 days 00:00:04.307896000,Yes,Yes,high quality feedback
298,48646,670,False,249,"""That's tin <token>foil</token>, that's only to wrap it up ; you peel that off, Bill, and you will find the toffee inside.",In the early morning the <token>transparency</token> of the atmosphere renders this view one of astonishing grandeur.,Yes,0 days 00:00:12.354757000,Yes,,high quality feedback
298,48646,680,False,249,"""That's tin <token>foil</token>, that's only to wrap it up ; you peel that off, Bill, and you will find the toffee inside.",In the early morning the <token>transparency</token> of the atmosphere renders this view one of astonishing grandeur.,No,0 days 00:00:06.778739000,Yes,,high quality feedback
298,48646,698,True,249,"""That's tin <token>foil</token>, that's only to wrap it up ; you peel that off, Bill, and you will find the toffee inside.",In the early morning the <token>transparency</token> of the atmosphere renders this view one of astonishing grandeur.,Yes,0 days 00:00:03.179775000,Yes,Yes,high quality feedback
298,48163,634,False,2231,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"The Indian wanted his breakfast first, but I <token>reminded</token> him that my companion had had neither breakfast nor supper.",No,0 days 00:00:03.064788000,No,,high quality feedback
298,48163,636,True,2231,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"The Indian wanted his breakfast first, but I <token>reminded</token> him that my companion had had neither breakfast nor supper.",No,0 days 00:00:14.058219000,No,No,high quality feedback
298,48163,662,True,2231,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"The Indian wanted his breakfast first, but I <token>reminded</token> him that my companion had had neither breakfast nor supper.",Yes,0 days 00:00:05.391158000,No,No,high quality feedback
298,48163,670,False,2231,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"The Indian wanted his breakfast first, but I <token>reminded</token> him that my companion had had neither breakfast nor supper.",Yes,0 days 00:00:04.756972000,No,,high quality feedback
298,48163,680,False,2231,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"The Indian wanted his breakfast first, but I <token>reminded</token> him that my companion had had neither breakfast nor supper.",Yes,0 days 00:00:08.139981000,No,,high quality feedback
298,48163,698,True,2231,Lord Byron had made it a life long object to <token>vilify</token> and defame his wife.,"The Indian wanted his breakfast first, but I <token>reminded</token> him that my companion had had neither breakfast nor supper.",Yes,0 days 00:00:05.846248000,No,No,high quality feedback
298,49906,634,False,2883,The St. Francis Indians thought that  white  <token>spruce</token> roots might be best.,"""It looks,""said Newman to himself--and I give the comparison for what it is worth--""like a Chinese <token>penitentiary</token>.""",Yes,0 days 00:00:02.877364000,No,,high quality feedback
298,49906,636,True,2883,The St. Francis Indians thought that  white  <token>spruce</token> roots might be best.,"""It looks,""said Newman to himself--and I give the comparison for what it is worth--""like a Chinese <token>penitentiary</token>.""",No,0 days 00:00:06.903961000,No,No,high quality feedback
298,49906,662,True,2883,The St. Francis Indians thought that  white  <token>spruce</token> roots might be best.,"""It looks,""said Newman to himself--and I give the comparison for what it is worth--""like a Chinese <token>penitentiary</token>.""",Yes,0 days 00:00:04.869436000,No,No,high quality feedback
298,49906,670,False,2883,The St. Francis Indians thought that  white  <token>spruce</token> roots might be best.,"""It looks,""said Newman to himself--and I give the comparison for what it is worth--""like a Chinese <token>penitentiary</token>.""",No,0 days 00:00:06.144500000,No,,high quality feedback
298,49906,680,False,2883,The St. Francis Indians thought that  white  <token>spruce</token> roots might be best.,"""It looks,""said Newman to himself--and I give the comparison for what it is worth--""like a Chinese <token>penitentiary</token>.""",No,0 days 00:00:07.504195000,No,,high quality feedback
298,49906,698,True,2883,The St. Francis Indians thought that  white  <token>spruce</token> roots might be best.,"""It looks,""said Newman to himself--and I give the comparison for what it is worth--""like a Chinese <token>penitentiary</token>.""",No,0 days 00:00:03.086264000,No,No,high quality feedback
298,49233,634,False,2522,"He merely answered, with the fatuous <token>patronising</token> grin of the German  kellner  : - -'You vant?'",The two halves were joined by the effort towards the one as yet <token>unrealized</token>.,Yes,0 days 00:00:03.673933000,No,,high quality feedback
298,49233,636,True,2522,"He merely answered, with the fatuous <token>patronising</token> grin of the German  kellner  : - -'You vant?'",The two halves were joined by the effort towards the one as yet <token>unrealized</token>.,Yes,0 days 00:00:05.961985000,No,No,high quality feedback
298,49233,662,True,2522,"He merely answered, with the fatuous <token>patronising</token> grin of the German  kellner  : - -'You vant?'",The two halves were joined by the effort towards the one as yet <token>unrealized</token>.,Yes,0 days 00:00:04.716989000,No,No,high quality feedback
298,49233,670,False,2522,"He merely answered, with the fatuous <token>patronising</token> grin of the German  kellner  : - -'You vant?'",The two halves were joined by the effort towards the one as yet <token>unrealized</token>.,Yes,0 days 00:00:06.369121000,No,,high quality feedback
298,49233,680,False,2522,"He merely answered, with the fatuous <token>patronising</token> grin of the German  kellner  : - -'You vant?'",The two halves were joined by the effort towards the one as yet <token>unrealized</token>.,Yes,0 days 00:00:08.884564000,No,,high quality feedback
298,49233,698,True,2522,"He merely answered, with the fatuous <token>patronising</token> grin of the German  kellner  : - -'You vant?'",The two halves were joined by the effort towards the one as yet <token>unrealized</token>.,No,0 days 00:00:03.112172000,No,No,high quality feedback
298,49222,634,False,2349,"Without ever doubting the extent of its lawful power, Parliament always doubted the <token>propriety</token> of such impositions.",The double valves with the automatic self adjusting <token>slots</token> are drawn in one of the papers which have been returned.,Yes,0 days 00:00:03.792038000,No,,high quality feedback
298,49222,636,True,2349,"Without ever doubting the extent of its lawful power, Parliament always doubted the <token>propriety</token> of such impositions.",The double valves with the automatic self adjusting <token>slots</token> are drawn in one of the papers which have been returned.,Yes,0 days 00:00:06.222105000,No,No,high quality feedback
298,49222,662,True,2349,"Without ever doubting the extent of its lawful power, Parliament always doubted the <token>propriety</token> of such impositions.",The double valves with the automatic self adjusting <token>slots</token> are drawn in one of the papers which have been returned.,Yes,0 days 00:00:03.175441000,No,No,high quality feedback
298,49222,670,False,2349,"Without ever doubting the extent of its lawful power, Parliament always doubted the <token>propriety</token> of such impositions.",The double valves with the automatic self adjusting <token>slots</token> are drawn in one of the papers which have been returned.,No,0 days 00:00:08.727386000,No,,high quality feedback
298,49222,680,False,2349,"Without ever doubting the extent of its lawful power, Parliament always doubted the <token>propriety</token> of such impositions.",The double valves with the automatic self adjusting <token>slots</token> are drawn in one of the papers which have been returned.,Yes,0 days 00:00:12.594841000,No,,high quality feedback
298,49222,698,True,2349,"Without ever doubting the extent of its lawful power, Parliament always doubted the <token>propriety</token> of such impositions.",The double valves with the automatic self adjusting <token>slots</token> are drawn in one of the papers which have been returned.,Yes,0 days 00:00:03.045883000,No,No,high quality feedback
298,49248,634,False,1515,"In another field, beyond the <token>pasture</token>, a dozen slaves were at work under an overseer.","Under the <token>lea</token> of the rock the wind dropped us, and we rolled in an absolute calm.",No,0 days 00:00:02.614402000,Yes,,high quality feedback
298,49248,636,True,1515,"In another field, beyond the <token>pasture</token>, a dozen slaves were at work under an overseer.","Under the <token>lea</token> of the rock the wind dropped us, and we rolled in an absolute calm.",No,0 days 00:00:05.289003000,Yes,Yes,high quality feedback
298,49248,662,True,1515,"In another field, beyond the <token>pasture</token>, a dozen slaves were at work under an overseer.","Under the <token>lea</token> of the rock the wind dropped us, and we rolled in an absolute calm.",Yes,0 days 00:00:03.214839000,Yes,Yes,high quality feedback
298,49248,670,False,1515,"In another field, beyond the <token>pasture</token>, a dozen slaves were at work under an overseer.","Under the <token>lea</token> of the rock the wind dropped us, and we rolled in an absolute calm.",No,0 days 00:00:06.122037000,Yes,,high quality feedback
298,49248,680,False,1515,"In another field, beyond the <token>pasture</token>, a dozen slaves were at work under an overseer.","Under the <token>lea</token> of the rock the wind dropped us, and we rolled in an absolute calm.",No,0 days 00:00:09.188940000,Yes,,high quality feedback
298,49248,698,True,1515,"In another field, beyond the <token>pasture</token>, a dozen slaves were at work under an overseer.","Under the <token>lea</token> of the rock the wind dropped us, and we rolled in an absolute calm.",Yes,0 days 00:00:04.159839000,Yes,Yes,high quality feedback
298,48429,634,False,1812,"I crossed the Mewa, an <token>affluent</token> from the north, by another excellent suspension bridge.","""I urged him to make the attempt, but he claimed that there was no hope we two could leave the village <token>undiscovered</token>.",Yes,0 days 00:00:03.455314000,No,,high quality feedback
298,48429,636,True,1812,"I crossed the Mewa, an <token>affluent</token> from the north, by another excellent suspension bridge.","""I urged him to make the attempt, but he claimed that there was no hope we two could leave the village <token>undiscovered</token>.",Yes,0 days 00:00:06.239703000,No,No,high quality feedback
298,48429,662,True,1812,"I crossed the Mewa, an <token>affluent</token> from the north, by another excellent suspension bridge.","""I urged him to make the attempt, but he claimed that there was no hope we two could leave the village <token>undiscovered</token>.",Yes,0 days 00:00:04.444713000,No,No,high quality feedback
298,48429,670,False,1812,"I crossed the Mewa, an <token>affluent</token> from the north, by another excellent suspension bridge.","""I urged him to make the attempt, but he claimed that there was no hope we two could leave the village <token>undiscovered</token>.",Yes,0 days 00:00:06.852167000,No,,high quality feedback
298,48429,680,False,1812,"I crossed the Mewa, an <token>affluent</token> from the north, by another excellent suspension bridge.","""I urged him to make the attempt, but he claimed that there was no hope we two could leave the village <token>undiscovered</token>.",No,0 days 00:00:07.070680000,No,,high quality feedback
298,48429,698,True,1812,"I crossed the Mewa, an <token>affluent</token> from the north, by another excellent suspension bridge.","""I urged him to make the attempt, but he claimed that there was no hope we two could leave the village <token>undiscovered</token>.",No,0 days 00:00:03.639069000,No,No,high quality feedback
298,48676,634,False,2016,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","His immediately following observations, however, show the <token>inadequacy</token> of his criteria of""force""and""faintness.""",Yes,0 days 00:00:02.606408000,No,,high quality feedback
298,48676,636,True,2016,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","His immediately following observations, however, show the <token>inadequacy</token> of his criteria of""force""and""faintness.""",Yes,0 days 00:00:05.691250000,No,No,high quality feedback
298,48676,662,True,2016,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","His immediately following observations, however, show the <token>inadequacy</token> of his criteria of""force""and""faintness.""",No,0 days 00:00:04.260285000,No,No,high quality feedback
